ObjectID,business_id,categories,city,lat,lng,business_name,neighborhoods,rating,num_reviews,category_filter,neighborhood_search,zipcode,category_type
4032,vino-levantino-new-york,"[[Wine Bars, wine_bars], [Middle Eastern, mideastern]]",New York,40.792947871100004,-73.9720784292,Vino Levantino,[Upper West Side],4.5,77,nightlife,Manhattan Valley,10025,nightlife
4033,whispers-restaurant-bar-and-lounge-new-york,"[[Cocktail Bars, cocktailbars], [Lounges, lounges], [American (Traditional), tradamerican]]",New York,40.7933013456,-73.9722406754,"Whispers Restaurant, Bar & Lounge",[Upper West Side],4.0,17,nightlife,Manhattan Valley,10025,nightlife
4034,suite-new-york,"[[Karaoke, karaoke], [Bars, bars]]",New York,40.802639,-73.9645004,Suite,[Manhattan Valley],3.5,34,nightlife,Manhattan Valley,10027,nightlife
4035,bernheim-and-schwartz-new-york,"[[Bars, bars], [Gastropubs, gastropubs], [American (New), newamerican]]",New York,40.8058379705,-73.9656817541,Bernheim & Schwartz,[Morningside Heights],3.5,67,nightlife,Manhattan Valley,10025,nightlife
4036,the-heights-bar-and-grill-new-york-3,"[[Bars, bars], [Burgers, burgers], [American (Traditional), tradamerican]]",New York,40.8051681519,-73.9663696289,The Heights Bar & Grill,[Morningside Heights],3.0,215,nightlife,Manhattan Valley,10025,nightlife
4037,cavala-cafe-new-york,"[[Cocktail Bars, cocktailbars], [Latin American, latin], [Mediterranean, mediterranean]]",New York,40.8695402741,-73.91645886,Cavala cafe,[Inwood],2.0,27,nightlife,Marble Hill,10034,nightlife
4038,applebees-bronx,"[[Sports Bars, sportsbars], [American (Traditional), tradamerican], [Burgers, burgers]]",Bronx,40.873858,-73.908984,Applebee's,[Marble Hill],2.0,66,nightlife,Marble Hill,10463,nightlife
4039,rebounds-nyc-new-york-2,"[[Sports Bars, sportsbars], [Burgers, burgers], [American (New), newamerican]]",New York,40.8695893,-73.91672940000002,Rebounds NYC,[Inwood],4.0,14,nightlife,Marble Hill,10034,nightlife
4040,dubai-lounge-new-york,"[[Dance Clubs, danceclubs]]",New York,40.8782199025,-73.9030652493,Dubai Lounge,[Kingsbridge],2.5,4,nightlife,Marble Hill,10463,nightlife
4041,the-top-of-the-standard-new-york,"[[Lounges, lounges], [Dance Clubs, danceclubs]]",New York,40.740829467800005,-74.0080718994,The Top of The Standard,"[Meatpacking District, West Village]",4.0,281,nightlife,Meatpacking District,10014,nightlife
4042,hilo-new-york,"[[Bars, bars], [Dance Clubs, danceclubs]]",New York,40.740511,-74.0056722,HILO,"[Meatpacking District, West Village]",3.0,57,nightlife,Meatpacking District,10014,nightlife
4043,entwine-new-york,"[[Bars, bars]]",New York,40.737396,-74.007965,Entwine,[West Village],4.0,117,nightlife,Meatpacking District,10014,nightlife
4044,provocateur-new-york,"[[Lounges, lounges], [Dance Clubs, danceclubs]]",New York,40.7399673,-74.0058746,Provocateur,"[Meatpacking District, West Village]",3.0,54,nightlife,Meatpacking District,10014,nightlife
4045,avenue-new-york-4,"[[Lounges, lounges], [Venues & Event Spaces, venues]]",New York,40.7440795898,-74.0063934326,Avenue,[Chelsea],3.0,157,nightlife,Meatpacking District,10011,nightlife
4046,le-bain-new-york,"[[Bars, bars], [Dance Clubs, danceclubs]]",New York,40.7409954071,-74.0077511966,Le Bain,"[Meatpacking District, West Village]",3.5,308,nightlife,Meatpacking District,10014,nightlife
4047,the-otheroom-new-york-2,"[[Lounges, lounges], [Wine Bars, wine_bars], [American (New), newamerican]]",New York,40.734966,-74.008028,The Otheroom,[West Village],4.0,231,nightlife,Meatpacking District,10014,nightlife
4048,corkbuzz-chelsea-market-new-york,"[[Wine Bars, wine_bars]]",New York,40.742168,-74.004512,Corkbuzz Chelsea Market,"[Meatpacking District, Chelsea]",4.0,20,nightlife,Meatpacking District,10011,nightlife
4049,no-8-new-york,"[[Lounges, lounges], [American (New), newamerican]]",New York,40.74221,-74.003654,No. 8,[Chelsea],3.0,33,nightlife,Meatpacking District,10011,nightlife
4050,ara-new-york,"[[Wine Bars, wine_bars], [Cocktail Bars, cocktailbars], [Coffee & Tea, coffee]]",New York,40.7404696313,-74.0056657725,Ara,"[Meatpacking District, West Village]",4.0,55,nightlife,Meatpacking District,10014,nightlife
4051,the-standard-high-line-new-york,"[[Bars, bars], [Hotels, hotels]]",New York,40.7406998,-74.0078506,"The Standard, High Line ","[Meatpacking District, West Village]",3.5,242,nightlife,Meatpacking District,10014,nightlife
4052,soho-house-new-york,"[[Lounges, lounges], [Restaurants, restaurants]]",New York,40.7405815,-74.0060196,Soho House,"[Meatpacking District, West Village]",4.0,174,nightlife,Meatpacking District,10014,nightlife
4053,bagatelle-new-york-2,"[[Lounges, lounges], [French, french]]",New York,40.739876,-74.006118,Bagatelle,"[Meatpacking District, West Village]",3.0,176,nightlife,Meatpacking District,10014,nightlife
4054,henrys-rooftop-bar-new-york,"[[Bars, bars], [American (New), newamerican]]",New York,40.754799,-73.97314,Henry's Rooftop Bar,[Midtown East],3.5,18,nightlife,Midtown East,10017,nightlife
4055,the-peacock-new-york,"[[Cocktail Bars, cocktailbars], [British, british]]",New York,40.7506062,-73.9801755,The Peacock,"[Midtown East, Murray Hill]",4.0,42,nightlife,Midtown East,10016,nightlife
4056,la-biblioteca-new-york,"[[Lounges, lounges]]",New York,40.75008010000001,-73.97586820000002,La Biblioteca,"[Murray Hill, Midtown East]",3.5,277,nightlife,Midtown East,10017,nightlife
4057,lanterns-keep-new-york,"[[Cocktail Bars, cocktailbars]]",New York,40.7555374058,-73.9815003717,Lantern's Keep,[Midtown West],4.0,103,nightlife,Midtown East,10036,nightlife
4058,vu-46-new-york,"[[Lounges, lounges], [Cocktail Bars, cocktailbars]]",New York,40.75719,-73.981236,Vu 46,[Midtown West],4.0,60,nightlife,Midtown East,10036,nightlife
4059,draught-55-new-york,"[[Bars, bars]]",New York,40.758377,-73.966515,Draught 55,[Midtown East],4.0,150,nightlife,Midtown East,10022,nightlife
4060,the-shakespeare-new-york,"[[Pubs, pubs], [British, british]]",New York,40.7506062,-73.9801755,The Shakespeare,"[Midtown East, Murray Hill]",4.0,123,nightlife,Midtown East,10016,nightlife
4061,amsterdam-restaurant-and-tapas-lounge-new-york-3,"[[Lounges, lounges], [American (New), newamerican]]",New York,40.8089485,-73.9593048,Amsterdam Restaurant & Tapas Lounge,[Morningside Heights],3.0,138,nightlife,Morningside Heights,10027,nightlife
4062,moca-bar-and-lounge-new-york,"[[Lounges, lounges], [American (Traditional), tradamerican], [Comfort Food, comfortfood]]",New York,40.8062934875,-73.9534912109,Moca Bar & Lounge,[Harlem],3.0,112,nightlife,Morningside Heights,10026,nightlife
4063,bier-international-new-york,"[[Bars, bars], [German, german]]",New York,40.8026189463,-73.9567101002,Bier International,[Harlem],3.5,262,nightlife,Morningside Heights,10026,nightlife
4064,paradise-alley-flushing,"[[Bars, bars]]",Flushing,40.7625809,-73.813591,Paradise Alley,"[Flushing, Murray Hill]",4.5,22,nightlife,Murray Hill,11355,nightlife
4065,back-alley-memory-lane-new-york,"[[Pubs, pubs], [Korean, korean]]",New York,40.7629209431,-73.813992535,Back Alley Memory Lane,"[Flushing, Murray Hill]",4.0,1,nightlife,Murray Hill,11355,nightlife
4066,chicken-rock-queens,"[[Karaoke, karaoke], [Korean, korean]]",Queens,40.7631798,-73.8149185,Chicken Rock,"[Flushing, Murray Hill]",4.0,3,nightlife,Murray Hill,11354,nightlife
4067,noblesse-karaoke-flushing,"[[Karaoke, karaoke]]",Flushing,40.762199,-73.81437,Noblesse Karaoke,"[Flushing, Murray Hill]",4.0,1,nightlife,Murray Hill,11355,nightlife
4068,dwit-gol-mok-back-alley-flushing,"[[Bars, bars], [Korean, korean], [Asian Fusion, asianfusion]]",Flushing,40.762241855300005,-73.8138214499,Dwit Gol Mok - Back Alley,"[Flushing, Murray Hill]",5.0,1,nightlife,Murray Hill,11355,nightlife
4069,open-karaoke-flushing,"[[Karaoke, karaoke]]",Flushing,40.7627763157,-73.8151484728,Open Karaoke,"[Flushing, Murray Hill]",4.0,2,nightlife,Murray Hill,11354,nightlife
4070,tom-and-jerrys-new-york,"[[Bars, bars]]",New York,40.724613,-73.99314100000002,Tom & Jerry's,[NoHo],4.0,192,nightlife,NoHo,10012,nightlife
4071,fish-bar-new-york,"[[Bars, bars], [Restaurants, restaurants]]",New York,40.727196,-73.989365,Fish Bar,[East Village],4.0,66,nightlife,NoHo,10003,nightlife
4072,sweetwater-social-new-york,"[[Cocktail Bars, cocktailbars], [Sports Bars, sportsbars], [Lounges, lounges]]",New York,40.726753,-73.995986,Sweetwater Social,[Greenwich Village],3.5,51,nightlife,NoHo,10012,nightlife
4073,scratcher-new-york,"[[Bars, bars]]",New York,40.72766110000001,-73.99047850000002,Scratcher,[East Village],4.0,108,nightlife,NoHo,10003,nightlife
4074,swift-new-york,"[[Bars, bars], [Restaurants, restaurants]]",New York,40.72730900000001,-73.992387,Swift,[NoHo],4.0,291,nightlife,NoHo,10003,nightlife
4075,madam-geneva-new-york,"[[Lounges, lounges]]",New York,40.725216,-73.99270600000001,Madam Geneva,[NoHo],3.5,200,nightlife,NoHo,10012,nightlife
4076,marshall-stack-new-york,"[[Bars, bars]]",New York,40.720737,-73.989944,Marshall Stack,[Lower East Side],4.0,186,nightlife,Nolita,10002,nightlife
4077,a60-new-york,"[[Lounges, lounges]]",New York,40.72394179999999,-74.0031967,A60,[South Village],3.5,43,nightlife,SoHo,10012,nightlife
4078,jimmy-new-york-2,"[[Lounges, lounges], [American (New), newamerican]]",New York,40.7224687189,-74.0047310293,Jimmy,"[TriBeCa, South Village]",3.5,153,nightlife,SoHo,10013,nightlife
4079,soho-cigar-bar-new-york-2,"[[Cocktail Bars, cocktailbars], [Vape Shops, vapeshops]]",New York,40.7236200571,-74.0044976771,SoHo Cigar Bar,[South Village],4.0,116,nightlife,SoHo,10013,nightlife
4080,broome-street-bar-new-york-2,"[[Bars, bars], [American (Traditional), tradamerican]]",New York,40.7230272889,-74.0031478554,Broome Street Bar,[SoHo],3.5,143,nightlife,SoHo,10013,nightlife
4081,the-rum-house-new-york,"[[Lounges, lounges], [Cocktail Bars, cocktailbars], [Piano Bars, pianobars]]",New York,40.7596825,-73.9863504,The Rum House,"[Theater District, Midtown West]",4.0,210,nightlife,Theater District,10036,nightlife
4082,smith-and-mills-new-york,"[[Lounges, lounges], [American (New), newamerican]]",New York,40.720134526500004,-74.0098889172,Smith and Mills,[TriBeCa],4.0,195,nightlife,TriBeCa,10013,nightlife
4083,greenwich-street-tavern-new-york-2,"[[Pubs, pubs], [American (Traditional), tradamerican]]",New York,40.720839,-74.00968879999998,Greenwich Street Tavern,[TriBeCa],3.5,44,nightlife,TriBeCa,10013,nightlife
4084,tribeca-tap-house-new-york,"[[Sports Bars, sportsbars], [Gastropubs, gastropubs], [Burgers, burgers]]",New York,40.7191505,-74.00994109999998,Tribeca Tap House,[TriBeCa],3.0,88,nightlife,TriBeCa,10013,nightlife
4085,distilled-new-york,"[[Bars, bars], [American (New), newamerican], [Breakfast & Brunch, breakfast_brunch]]",New York,40.7189994,-74.0062975,Distilled,[TriBeCa],4.0,326,nightlife,TriBeCa,10013,nightlife
4086,beverlys-new-york,"[[Dive Bars, divebars]]",New York,40.715394,-73.990103,Beverly's,"[Chinatown, Lower East Side]",4.0,16,nightlife,Two Bridges,10002,nightlife
4087,underbar-new-york,"[[Lounges, lounges]]",New York,40.736584,-73.988525,Underbar,"[Flatiron, Union Square]",2.5,71,nightlife,Union Square,10003,nightlife
4088,cibar-new-york,"[[Lounges, lounges]]",New York,40.735954,-73.986954,Cibar,[Gramercy],4.0,218,nightlife,Union Square,10003,nightlife
4089,rye-house-new-york,"[[Bars, bars], [American (Traditional), tradamerican]]",New York,40.738441,-73.992928,Rye House,[Flatiron],3.5,366,nightlife,Union Square,10011,nightlife
4090,revival-new-york,"[[Bars, bars]]",New York,40.734638200000006,-73.987648,Revival,[Gramercy],3.5,200,nightlife,Union Square,10003,nightlife
4091,the-dead-poet-new-york,"[[Bars, bars]]",New York,40.784981,-73.977333,The Dead Poet,[Upper West Side],4.0,242,nightlife,Upper West Side,10024,nightlife
4092,the-milling-room-new-york-2,"[[Bars, bars], [American (New), newamerican], [Desserts, desserts]]",New York,40.7835419476,-73.9743952453,The Milling Room,[Upper West Side],4.0,57,nightlife,Upper West Side,10024,nightlife
4093,prohibition-new-york,"[[Bars, bars], [American (Traditional), tradamerican]]",New York,40.7852936,-73.972847,Prohibition,[Upper West Side],3.5,224,nightlife,Upper West Side,10024,nightlife
4094,locl-bar-new-york-2,"[[Bars, bars]]",New York,40.7821270933,-73.9802539926,LOCL Bar,[Upper West Side],4.0,7,nightlife,Upper West Side,10024,nightlife
4095,wine-and-roses-new-york-2,"[[Wine Bars, wine_bars]]",New York,40.7783713192,-73.97815905510001,Wine and Roses,[Upper West Side],3.5,118,nightlife,Upper West Side,10023,nightlife
4096,george-keeley-new-york,"[[Pubs, pubs], [Sports Bars, sportsbars], [American (Traditional), tradamerican]]",New York,40.785828,-73.975952,George Keeley,[Upper West Side],4.0,222,nightlife,Upper West Side,10024,nightlife
4097,vanguard-wine-bar-new-york-2,"[[Wine Bars, wine_bars]]",New York,40.7762803218,-73.9832221055,Vanguard Wine Bar,[Upper West Side],4.5,37,nightlife,Upper West Side,10023,nightlife
4098,barcibo-enoteca-new-york,"[[Wine Bars, wine_bars]]",New York,40.776375,-73.98170390000001,Barcibo Enoteca,[Upper West Side],4.0,204,nightlife,Upper West Side,10023,nightlife
4099,shalel-lounge-new-york,"[[Lounges, lounges], [Moroccan, moroccan]]",New York,40.7760977,-73.9793291,Shalel Lounge,[Upper West Side],4.0,363,nightlife,Upper West Side,10023,nightlife
4100,the-dakota-bar-new-york,"[[Lounges, lounges], [Cocktail Bars, cocktailbars]]",New York,40.77741,-73.9788,The Dakota Bar,[Upper West Side],3.5,86,nightlife,Upper West Side,10023,nightlife
4101,le-chéile-new-york-2,"[[Pubs, pubs], [Irish, irish]]",New York,40.8513689786,-73.9400260895,Le Chéile,[Washington Heights],3.5,180,nightlife,Washington Heights,10033,nightlife
4102,harlem-public-new-york,"[[Pubs, pubs]]",New York,40.8287505667,-73.9485814944,Harlem Public,[Harlem],4.0,407,nightlife,Washington Heights,10031,nightlife
4103,lelabar-new-york,"[[Wine Bars, wine_bars], [Lounges, lounges]]",New York,40.730384,-74.00655400000002,Lelabar,[West Village],4.0,250,nightlife,West Village,10014,nightlife
4104,upright-brew-house-new-york,"[[Bars, bars], [American (New), newamerican]]",New York,40.7348858444,-74.006205227,Upright Brew House,[West Village],4.0,102,nightlife,West Village,10014,nightlife
4105,turks-and-frogs-new-york,"[[Wine Bars, wine_bars], [Restaurants, restaurants]]",New York,40.735839,-74.00748399999998,Turks & Frogs,[West Village],4.0,116,nightlife,West Village,10014,nightlife
4106,the-55-bar-new-york,"[[Jazz & Blues, jazzandblues], [Bars, bars]]",New York,40.7337199152,-74.0023881197,The 55 Bar,[West Village],4.0,115,nightlife,West Village,10001,nightlife
4107,dublin-6-new-york,"[[Pubs, pubs], [Irish, irish], [American (Traditional), tradamerican]]",New York,40.7361692751,-74.0060412884,Dublin 6,[West Village],4.0,138,nightlife,West Village,10014,nightlife
4108,lucys-whey-new-york-2,"[[Wine Bars, wine_bars], [Cheese Shops, cheese], [Cafes, cafes]]",New York,40.7836519182,-73.9524822682,Lucy's Whey,[Upper East Side],4.0,45,nightlife,Yorkville,10128,nightlife
4109,biddys-pub-new-york,"[[Pubs, pubs]]",New York,40.78107070000001,-73.9491196,Biddy's Pub,"[Upper East Side, Yorkville]",4.5,68,nightlife,Yorkville,10128,nightlife
4110,balon-new-york-3,"[[Wine Bars, wine_bars], [French, french], [Italian, italian]]",New York,40.774948,-73.95436099999998,Balon,"[Upper East Side, Yorkville]",3.5,88,nightlife,Yorkville,10028,nightlife
4111,end-of-the-century-forest-hills,"[[Cocktail Bars, cocktailbars]]",Forest Hills,40.71017556,-73.8494274142,End Of The Century,[Forest Hills],4.5,18,nightlife,Queens,11375,nightlife
4112,desert-rain-lounge-forest-hills,"[[Lounges, lounges], [Hookah Bars, hookah_bars]]",Forest Hills,40.7097624,-73.8450965,Desert Rain Lounge,[Forest Hills],4.5,56,nightlife,Queens,11375,nightlife
4113,vibes-jamaica-2,"[[Bars, bars], [Seafood, seafood], [American (Traditional), tradamerican]]",Jamaica,40.6920219729,-73.8093984872,Vibes,[Jamaica],4.5,14,nightlife,Queens,11435,nightlife
